,state,district,date,confirmed,active,recovered,deceased,notes,fatality_rate,recovery_rate,ML,Low_90,High_90,Low_50,High_50
841,Maharashtra,Nashik,2020-06-25,3276,1309,1773,194,,0.059218559218559216,0.5412087912087912,1.01,0.77,1.2,0.89,1.07
842,Maharashtra,Nashik,2020-06-26,3276,1309,1773,194,,0.059218559218559216,0.5412087912087912,0.97,0.74,1.17,0.85,1.03
843,Maharashtra,Osmanabad,2020-05-13,4,1,3,0,,0.0,0.75,0.0,0.0,10.81,0.0,6.01
844,Maharashtra,Osmanabad,2020-05-14,4,1,3,0,,0.0,0.75,0.08,0.0,5.5200000000000005,0.0,2.5500000000000003
845,Maharashtra,Osmanabad,2020-05-15,6,3,3,0,,0.0,0.5,0.09,0.0,4.39,0.02,2.05
846,Maharashtra,Osmanabad,2020-05-16,7,4,3,0,,0.0,0.42857142857142855,0.1,0.0,3.84,0.0,1.79
847,Maharashtra,Osmanabad,2020-05-17,7,4,3,0,,0.0,0.42857142857142855,1.0,0.0,3.49,0.05,1.68
848,Maharashtra,Osmanabad,2020-05-18,11,8,3,0,,0.0,0.2727272727272727,1.73,0.0,3.65,0.7000000000000001,2.45
849,Maharashtra,Osmanabad,2020-05-19,11,8,3,0,,0.0,0.2727272727272727,1.53,0.0,3.23,0.63,2.17
850,Maharashtra,Osmanabad,2020-05-20,11,8,3,0,,0.0,0.2727272727272727,1.8,0.02,3.23,1.01,2.47
851,Maharashtra,Osmanabad,2020-05-21,19,15,4,0,,0.0,0.21052631578947367,1.8900000000000001,0.2,3.23,1.17,2.49
852,Maharashtra,Osmanabad,2020-05-22,26,22,4,0,,0.0,0.15384615384615385,1.69,0.16,2.87,1.0,2.18
853,Maharashtra,Osmanabad,2020-05-23,29,25,4,0,,0.0,0.13793103448275862,1.56,0.21,2.69,0.92,2.0
854,Maharashtra,Osmanabad,2020-05-24,31,27,4,0,,0.0,0.12903225806451613,1.47,0.18,2.5,0.9,1.9000000000000001
855,Maharashtra,Osmanabad,2020-05-25,37,33,4,0,,0.0,0.10810810810810811,1.4000000000000001,0.19,2.38,0.87,1.81
856,Maharashtra,Osmanabad,2020-05-26,37,29,8,0,,0.0,0.21621621621621623,1.36,0.23,2.31,0.85,1.74
857,Maharashtra,Osmanabad,2020-05-27,45,37,8,0,,0.0,0.17777777777777778,1.42,0.3,2.32,0.91,1.76
858,Maharashtra,Osmanabad,2020-05-28,54,42,12,0,,0.0,0.2222222222222222,1.37,0.31,2.23,0.9400000000000001,1.74
859,Maharashtra,Osmanabad,2020-05-29,54,42,12,0,,0.0,0.2222222222222222,1.41,0.44,2.27,0.99,1.75
860,Maharashtra,Osmanabad,2020-05-30,66,48,18,0,,0.0,0.2727272727272727,1.36,0.45,2.19,0.99,1.71
861,Maharashtra,Osmanabad,2020-05-31,66,48,18,0,,0.0,0.2727272727272727,1.33,0.42,2.09,0.93,1.62
862,Maharashtra,Osmanabad,2020-06-01,76,49,26,1,,0.013157894736842105,0.34210526315789475,1.3,0.45,2.05,0.9400000000000001,1.6
863,Maharashtra,Osmanabad,2020-06-02,80,47,32,1,,0.0125,0.4,1.32,0.5,2.04,0.93,1.57
864,Maharashtra,Osmanabad,2020-06-03,91,49,40,2,,0.02197802197802198,0.43956043956043955,1.35,0.53,2.0100000000000002,0.97,1.58
865,Maharashtra,Osmanabad,2020-06-04,96,48,45,3,,0.03125,0.46875,1.31,0.53,1.95,0.99,1.57
866,Maharashtra,Osmanabad,2020-06-05,106,50,53,3,,0.02830188679245283,0.5,1.28,0.5700000000000001,1.93,0.96,1.52
867,Maharashtra,Osmanabad,2020-06-06,118,57,58,3,,0.025423728813559324,0.4915254237288136,1.22,0.52,1.84,0.87,1.42
868,Maharashtra,Osmanabad,2020-06-07,124,62,59,3,,0.024193548387096774,0.47580645161290325,1.17,0.49,1.78,0.87,1.4000000000000001
869,Maharashtra,Osmanabad,2020-06-08,125,53,69,3,,0.024,0.552,1.16,0.47000000000000003,1.74,0.86,1.3800000000000001
870,Maharashtra,Osmanabad,2020-06-09,125,48,74,3,,0.024,0.592,1.11,0.44,1.69,0.85,1.36
871,Maharashtra,Osmanabad,2020-06-10,140,54,83,3,,0.02142857142857143,0.5928571428571429,1.07,0.39,1.6300000000000001,0.76,1.27
872,Maharashtra,Osmanabad,2020-06-11,140,50,87,3,,0.02142857142857143,0.6214285714285714,1.07,0.4,1.6300000000000001,0.74,1.25
873,Maharashtra,Osmanabad,2020-06-12,140,41,96,3,,0.02142857142857143,0.6857142857142857,1.03,0.37,1.59,0.75,1.25
874,Maharashtra,Osmanabad,2020-06-13,143,40,100,3,,0.02097902097902098,0.6993006993006993,1.03,0.36,1.58,0.74,1.24
875,Maharashtra,Osmanabad,2020-06-14,146,28,113,5,,0.03424657534246575,0.773972602739726,1.0,0.36,1.57,0.7000000000000001,1.2
876,Maharashtra,Osmanabad,2020-06-15,146,28,113,5,,0.03424657534246575,0.773972602739726,1.03,0.39,1.6,0.73,1.23
877,Maharashtra,Osmanabad,2020-06-16,150,32,113,5,,0.03333333333333333,0.7533333333333333,1.03,0.38,1.59,0.72,1.22
878,Maharashtra,Osmanabad,2020-06-17,156,25,123,8,,0.05128205128205128,0.7884615384615384,1.03,0.41000000000000003,1.61,0.71,1.21
879,Maharashtra,Osmanabad,2020-06-18,156,25,123,8,,0.05128205128205128,0.7884615384615384,1.06,0.41000000000000003,1.61,0.79,1.28
880,Maharashtra,Osmanabad,2020-06-19,161,30,123,8,,0.049689440993788817,0.7639751552795031,1.09,0.45,1.6400000000000001,0.79,1.28
881,Maharashtra,Osmanabad,2020-06-20,166,33,125,8,,0.04819277108433735,0.7530120481927711,1.09,0.44,1.62,0.8200000000000001,1.3
882,Maharashtra,Osmanabad,2020-06-21,176,40,130,6,,0.03409090909090909,0.7386363636363636,1.08,0.48,1.6400000000000001,0.79,1.27
883,Maharashtra,Osmanabad,2020-06-22,179,43,130,6,,0.0335195530726257,0.7262569832402235,1.08,0.47000000000000003,1.62,0.84,1.31
884,Maharashtra,Osmanabad,2020-06-23,183,47,130,6,,0.03278688524590164,0.7103825136612022,1.05,0.42,1.57,0.77,1.24
885,Maharashtra,Osmanabad,2020-06-24,186,43,135,8,,0.043010752688172046,0.7258064516129032,1.05,0.44,1.58,0.76,1.23
886,Maharashtra,Osmanabad,2020-06-25,190,42,140,8,,0.042105263157894736,0.7368421052631579,1.02,0.4,1.54,0.72,1.19
887,Maharashtra,Osmanabad,2020-06-26,190,42,140,8,,0.042105263157894736,0.7368421052631579,0.99,0.37,1.51,0.7000000000000001,1.17
888,Maharashtra,Other State,2020-05-17,41,31,0,10,,0.24390243902439024,0.0,0.0,0.0,10.81,0.0,6.01
889,Maharashtra,Other State,2020-05-18,43,32,0,11,,0.2558139534883721,0.0,0.08,0.0,5.5200000000000005,0.0,2.5500000000000003
890,Maharashtra,Other State,2020-05-19,43,32,0,11,,0.2558139534883721,0.0,0.09,0.0,4.39,0.02,2.05
891,Maharashtra,Other State,2020-05-20,48,37,0,11,,0.22916666666666666,0.0,0.1,0.0,3.84,0.0,1.79
892,Maharashtra,Other State,2020-05-21,48,37,0,11,,0.22916666666666666,0.0,1.0,0.0,3.49,0.05,1.68
893,Maharashtra,Other State,2020-05-22,48,37,0,11,,0.22916666666666666,0.0,1.0,0.0,3.24,0.02,1.55
894,Maharashtra,Other State,2020-05-23,48,37,0,11,,0.22916666666666666,0.0,1.0,0.0,3.0500000000000003,0.03,1.48
895,Maharashtra,Other State,2020-05-24,49,38,0,11,,0.22448979591836735,0.0,1.0,0.0,2.91,0.14,1.52
896,Maharashtra,Other State,2020-05-25,51,39,0,12,,0.23529411764705882,0.0,1.0,0.0,2.79,0.11,1.44
897,Maharashtra,Other State,2020-05-26,52,40,0,12,,0.23076923076923078,0.0,1.0,0.0,2.69,0.26,1.54
898,Maharashtra,Other State,2020-05-27,53,40,0,13,,0.24528301886792453,0.0,1.0,0.0,2.6,0.3,1.54
899,Maharashtra,Other State,2020-05-28,53,40,0,13,,0.24528301886792453,0.0,1.0,0.0,2.5300000000000002,0.23,1.44
900,Maharashtra,Other State,2020-05-29,53,40,0,13,,0.24528301886792453,0.0,1.0,0.0,2.46,0.25,1.43
901,Maharashtra,Other State,2020-05-30,59,44,0,15,,0.2542372881355932,0.0,1.3,0.0,2.61,0.55,1.78
902,Maharashtra,Other State,2020-05-31,59,44,0,15,,0.2542372881355932,0.0,1.26,0.02,2.5,0.53,1.7
903,Maharashtra,Other State,2020-06-01,60,45,0,15,,0.25,0.0,1.23,0.0,2.39,0.62,1.73
904,Maharashtra,Other State,2020-06-02,62,47,0,15,,0.24193548387096775,0.0,1.0,0.0,2.16,0.33,1.36
905,Maharashtra,Other State,2020-06-03,63,45,0,18,,0.2857142857142857,0.0,1.0,0.0,2.13,0.38,1.3900000000000001
906,Maharashtra,Other State,2020-06-04,64,46,0,18,,0.28125,0.0,1.0,0.0,2.1,0.35000000000000003,1.35
907,Maharashtra,Other State,2020-06-05,65,47,0,18,,0.27692307692307694,0.0,1.18,0.0,2.21,0.55,1.57
908,Maharashtra,Other State,2020-06-06,65,47,0,18,,0.27692307692307694,0.0,1.16,0.01,2.16,0.55,1.54
909,Maharashtra,Other State,2020-06-07,72,53,0,19,,0.2638888888888889,0.0,1.3,0.06,2.2600000000000002,0.75,1.72
910,Maharashtra,Other State,2020-06-08,75,56,0,19,,0.25333333333333335,0.0,1.27,0.07,2.19,0.73,1.6600000000000001
911,Maharashtra,Other State,2020-06-09,78,58,0,20,,0.2564102564102564,0.0,1.24,0.09,2.14,0.6900000000000001,1.59
912,Maharashtra,Other State,2020-06-10,80,60,0,20,,0.25,0.0,1.11,0.05,1.97,0.58,1.44
913,Maharashtra,Other State,2020-06-11,80,60,0,20,,0.25,0.0,0.99,0.0,1.82,0.49,1.32
914,Maharashtra,Other State,2020-06-12,80,60,0,20,,0.25,0.0,0.99,0.0,1.81,0.53,1.35
915,Maharashtra,Other State,2020-06-13,80,60,0,20,,0.25,0.0,0.99,0.0,1.8,0.48,1.3
916,Maharashtra,Other State,2020-06-14,81,61,0,20,,0.24691358024691357,0.0,1.1,0.05,1.9100000000000001,0.62,1.44
917,Maharashtra,Other State,2020-06-15,81,61,0,20,,0.24691358024691357,0.0,1.19,0.17,2.05,0.72,1.53
918,Maharashtra,Other State,2020-06-16,89,69,0,20,,0.2247191011235955,0.0,1.26,0.23,2.1,0.79,1.58
919,Maharashtra,Other State,2020-06-17,98,78,0,20,,0.20408163265306123,0.0,1.32,0.32,2.14,0.87,1.6300000000000001
920,Maharashtra,Other State,2020-06-18,98,78,0,20,,0.20408163265306123,0.0,1.29,0.33,2.08,0.85,1.58
921,Maharashtra,Other State,2020-06-19,102,82,0,20,,0.19607843137254902,0.0,1.26,0.33,2.02,0.86,1.56
922,Maharashtra,Other State,2020-06-20,109,89,0,20,,0.1834862385321101,0.0,1.18,0.29,1.92,0.77,1.45
923,Maharashtra,Other State,2020-06-21,114,94,0,20,,0.17543859649122806,0.0,1.17,0.31,1.9000000000000001,0.8,1.46
924,Maharashtra,Other State,2020-06-22,116,96,0,20,,0.1724137931034483,0.0,1.1,0.28,1.83,0.71,1.36
925,Maharashtra,Other State,2020-06-23,117,97,0,20,,0.17094017094017094,0.0,1.04,0.24,1.76,0.67,1.31
926,Maharashtra,Other State,2020-06-24,118,97,0,21,,0.17796610169491525,0.0,1.04,0.19,1.71,0.64,1.28
927,Maharashtra,Other State,2020-06-25,121,98,0,23,,0.19008264462809918,0.0,0.98,0.18,1.67,0.63,1.26
928,Maharashtra,Other State,2020-06-26,121,98,0,23,,0.19008264462809918,0.0,0.98,0.18,1.67,0.62,1.25
929,Maharashtra,Palghar,2020-04-21,83,83,0,0,,0.0,0.0,0.0,0.0,10.81,0.0,6.01
930,Maharashtra,Palghar,2020-04-22,129,125,0,4,,0.031007751937984496,0.0,0.07,0.0,1.46,0.0,0.61
931,Maharashtra,Palghar,2020-04-23,134,115,15,4,,0.029850746268656716,0.11194029850746269,0.08,0.0,1.06,0.0,0.42
932,Maharashtra,Palghar,2020-04-24,130,111,15,4,,0.03076923076923077,0.11538461538461539,0.08,0.0,0.89,0.0,0.35000000000000003
933,Maharashtra,Palghar,2020-04-25,139,109,26,4,,0.02877697841726619,0.18705035971223022,0.09,0.0,0.84,0.0,0.33
934,Maharashtra,Palghar,2020-04-26,141,111,26,4,,0.028368794326241134,0.18439716312056736,0.09,0.0,0.79,0.01,0.31
935,Maharashtra,Palghar,2020-04-27,141,102,35,4,,0.028368794326241134,0.24822695035460993,0.1,0.0,0.84,0.0,0.34
936,Maharashtra,Palghar,2020-04-28,164,124,36,4,,0.024390243902439025,0.21951219512195122,0.12,0.0,0.89,0.0,0.38
937,Maharashtra,Palghar,2020-04-29,169,125,40,4,,0.023668639053254437,0.23668639053254437,0.15,0.0,0.91,0.01,0.41000000000000003
938,Maharashtra,Palghar,2020-04-30,169,119,46,4,,0.023668639053254437,0.27218934911242604,0.21,0.0,0.93,0.02,0.44
939,Maharashtra,Palghar,2020-05-01,169,119,46,4,,0.023668639053254437,0.27218934911242604,0.28,0.0,0.9500000000000001,0.02,0.46
940,Maharashtra,Palghar,2020-05-02,188,128,55,5,,0.026595744680851064,0.2925531914893617,0.29,0.0,0.93,0.04,0.47000000000000003
941,Maharashtra,Palghar,2020-05-03,196,127,64,5,,0.025510204081632654,0.32653061224489793,0.35000000000000003,0.0,0.9500000000000001,0.07,0.51
942,Maharashtra,Palghar,2020-05-04,196,127,64,5,,0.025510204081632654,0.32653061224489793,0.44,0.0,0.99,0.11,0.58
943,Maharashtra,Palghar,2020-05-05,192,100,87,5,,0.026041666666666668,0.453125,0.56,0.0,1.07,0.24,0.73
944,Maharashtra,Palghar,2020-05-06,211,114,92,5,,0.023696682464454975,0.43601895734597157,0.63,0.03,1.1300000000000001,0.32,0.81
945,Maharashtra,Palghar,2020-05-07,233,122,100,11,,0.04721030042918455,0.4291845493562232,0.6900000000000001,0.07,1.19,0.42,0.9
946,Maharashtra,Palghar,2020-05-08,240,125,104,11,,0.04583333333333333,0.43333333333333335,0.78,0.18,1.3,0.51,0.98
947,Maharashtra,Palghar,2020-05-09,248,130,107,11,,0.04435483870967742,0.4314516129032258,0.8300000000000001,0.22,1.32,0.53,0.99
948,Maharashtra,Palghar,2020-05-10,263,144,107,12,,0.045627376425855515,0.4068441064638783,0.87,0.32,1.3800000000000001,0.61,1.05
949,Maharashtra,Palghar,2020-05-11,286,156,118,12,,0.04195804195804196,0.4125874125874126,0.91,0.35000000000000003,1.3800000000000001,0.62,1.05
950,Maharashtra,Palghar,2020-05-12,301,171,118,12,,0.03986710963455149,0.3920265780730897,0.96,0.43,1.42,0.7000000000000001,1.11
951,Maharashtra,Palghar,2020-05-13,326,196,118,12,,0.03680981595092025,0.3619631901840491,1.01,0.51,1.46,0.79,1.18
952,Maharashtra,Palghar,2020-05-14,337,206,118,13,,0.03857566765578635,0.35014836795252224,1.02,0.52,1.44,0.78,1.16
953,Maharashtra,Palghar,2020-05-15,363,232,118,13,,0.03581267217630854,0.325068870523416,1.04,0.55,1.44,0.79,1.16
954,Maharashtra,Palghar,2020-05-16,390,241,136,13,,0.03333333333333333,0.3487179487179487,1.04,0.5700000000000001,1.43,0.79,1.1500000000000001
955,Maharashtra,Palghar,2020-05-17,420,271,136,13,,0.030952380952380953,0.3238095238095238,1.03,0.5700000000000001,1.41,0.8,1.1500000000000001
956,Maharashtra,Palghar,2020-05-18,437,284,139,14,,0.032036613272311214,0.3180778032036613,1.04,0.63,1.44,0.8200000000000001,1.16
957,Maharashtra,Palghar,2020-05-19,437,284,139,14,,0.032036613272311214,0.3180778032036613,1.07,0.66,1.45,0.86,1.19
958,Maharashtra,Palghar,2020-05-20,475,295,166,14,,0.029473684210526315,0.3494736842105263,1.1300000000000001,0.72,1.49,0.93,1.25
959,Maharashtra,Palghar,2020-05-21,527,336,177,14,,0.026565464895635674,0.33586337760910817,1.21,0.8300000000000001,1.57,1.0,1.31
960,Maharashtra,Palghar,2020-05-22,558,321,220,17,,0.03046594982078853,0.3942652329749104,1.25,0.86,1.58,1.05,1.35
961,Maharashtra,Palghar,2020-05-23,610,369,223,18,,0.029508196721311476,0.3655737704918033,1.27,0.89,1.58,1.12,1.4000000000000001
962,Maharashtra,Palghar,2020-05-24,676,419,239,18,,0.026627218934911243,0.35355029585798814,1.22,0.88,1.54,1.03,1.31
963,Maharashtra,Palghar,2020-05-25,717,460,239,18,,0.02510460251046025,0.3333333333333333,1.17,0.81,1.46,0.99,1.26
964,Maharashtra,Palghar,2020-05-26,752,470,264,18,,0.023936170212765957,0.35106382978723405,1.11,0.75,1.3900000000000001,0.96,1.22
965,Maharashtra,Palghar,2020-05-27,771,488,264,19,,0.02464332036316472,0.3424124513618677,1.1300000000000001,0.78,1.41,0.96,1.22
966,Maharashtra,Palghar,2020-05-28,825,529,273,23,,0.027878787878787878,0.33090909090909093,1.12,0.78,1.4000000000000001,0.9400000000000001,1.2
967,Maharashtra,Palghar,2020-05-29,825,529,273,23,,0.027878787878787878,0.33090909090909093,1.18,0.84,1.45,1.02,1.27
968,Maharashtra,Palghar,2020-05-30,968,609,329,30,,0.030991735537190084,0.33987603305785125,1.21,0.91,1.5,1.04,1.29
969,Maharashtra,Palghar,2020-05-31,968,609,329,30,,0.030991735537190084,0.33987603305785125,1.24,0.92,1.5,1.09,1.33
970,Maharashtra,Palghar,2020-06-01,1071,647,391,33,,0.03081232492997199,0.36507936507936506,1.21,0.89,1.46,1.04,1.28
971,Maharashtra,Palghar,2020-06-02,1122,646,443,33,,0.029411764705882353,0.3948306595365419,1.19,0.88,1.44,1.05,1.28
972,Maharashtra,Palghar,2020-06-03,1199,718,447,34,,0.02835696413678065,0.37281067556296915,1.1400000000000001,0.84,1.3900000000000001,0.99,1.22
973,Maharashtra,Palghar,2020-06-04,1234,740,458,36,,0.029173419773095625,0.3711507293354943,1.17,0.88,1.42,1.05,1.27
974,Maharashtra,Palghar,2020-06-05,1285,780,468,37,,0.028793774319066146,0.3642023346303502,1.17,0.89,1.42,1.03,1.25
975,Maharashtra,Palghar,2020-06-06,1386,766,581,39,,0.02813852813852814,0.41919191919191917,1.2,0.9,1.43,1.05,1.27
976,Maharashtra,Palghar,2020-06-07,1485,838,607,40,,0.026936026936026935,0.40875420875420876,1.21,0.92,1.44,1.1,1.31
977,Maharashtra,Palghar,2020-06-08,1567,918,608,41,,0.02616464582003829,0.3880025526483727,1.21,0.93,1.44,1.08,1.29
978,Maharashtra,Palghar,2020-06-09,1636,985,608,43,,0.02628361858190709,0.37163814180929094,1.25,0.97,1.47,1.11,1.32
979,Maharashtra,Palghar,2020-06-10,1738,1048,645,45,,0.025891829689298044,0.3711162255466053,1.29,1.01,1.5,1.16,1.36
980,Maharashtra,Palghar,2020-06-11,1842,1108,687,47,,0.025515743756786103,0.3729641693811075,1.32,1.06,1.53,1.17,1.37
981,Maharashtra,Palghar,2020-06-12,2053,1317,688,48,,0.023380418899171942,0.33511933755479784,1.28,1.03,1.49,1.16,1.35
982,Maharashtra,Palghar,2020-06-13,2216,1454,714,48,,0.021660649819494584,0.322202166064982,1.23,0.99,1.44,1.1,1.29
983,Maharashtra,Palghar,2020-06-14,2326,1562,714,50,,0.021496130696474634,0.3069647463456578,1.19,0.9500000000000001,1.3900000000000001,1.09,1.27
984,Maharashtra,Palghar,2020-06-15,2326,1562,714,50,,0.021496130696474634,0.3069647463456578,1.11,0.87,1.31,1.0,1.18
985,Maharashtra,Palghar,2020-06-16,2476,1691,714,71,,0.028675282714054926,0.28836833602584816,1.08,0.84,1.28,0.98,1.16
986,Maharashtra,Palghar,2020-06-17,2691,1687,922,82,,0.030471943515421776,0.3426235600148644,1.1,0.86,1.3,0.99,1.17
987,Maharashtra,Palghar,2020-06-18,2691,1687,922,82,,0.030471943515421776,0.3426235600148644,1.21,0.96,1.4000000000000001,1.09,1.27
988,Maharashtra,Palghar,2020-06-19,2853,1810,960,83,,0.02909218366631616,0.33648790746582546,1.3,1.06,1.49,1.18,1.36
989,Maharashtra,Palghar,2020-06-20,3029,1925,1016,88,,0.029052492571805876,0.33542423241994057,1.36,1.1400000000000001,1.55,1.25,1.42
990,Maharashtra,Palghar,2020-06-21,3453,2316,1047,90,,0.026064291920069503,0.3032145960034752,1.36,1.1300000000000001,1.53,1.23,1.4000000000000001
991,Maharashtra,Palghar,2020-06-22,3621,2374,1154,93,,0.02568351284175642,0.3186964926815797,1.33,1.11,1.5,1.23,1.3900000000000001
992,Maharashtra,Palghar,2020-06-23,3866,2619,1154,93,,0.02405587170201759,0.2984997413347129,1.2,0.99,1.37,1.09,1.25
993,Maharashtra,Palghar,2020-06-24,4028,2777,1158,93,,0.023088381330685203,0.2874875868917577,1.09,0.88,1.26,0.98,1.1400000000000001
994,Maharashtra,Palghar,2020-06-25,4263,2976,1188,99,,0.02322308233638283,0.27867698803659396,0.96,0.76,1.1400000000000001,0.85,1.01
995,Maharashtra,Palghar,2020-06-26,4263,2976,1188,99,,0.02322308233638283,0.27867698803659396,0.9,0.68,1.07,0.8,0.96
996,Maharashtra,Pune,2020-04-21,591,591,0,0,,0.0,0.0,0.0,0.0,10.81,0.0,6.01
997,Maharashtra,Pune,2020-04-22,716,661,0,55,,0.07681564245810056,0.0,1.0,0.31,1.56,0.68,1.2
998,Maharashtra,Pune,2020-04-23,805,596,152,57,,0.07080745341614907,0.18881987577639753,0.85,0.38,1.29,0.61,0.99
999,Maharashtra,Pune,2020-04-24,910,696,152,62,,0.06813186813186813,0.16703296703296702,0.72,0.29,1.07,0.53,0.85
1000,Maharashtra,Pune,2020-04-25,1030,772,185,73,,0.070873786407767,0.1796116504854369,0.6900000000000001,0.31,1.01,0.51,0.8
1001,Maharashtra,Pune,2020-04-26,1052,770,206,76,,0.07224334600760456,0.1958174904942966,0.61,0.25,0.91,0.45,0.72
1002,Maharashtra,Pune,2020-04-27,1052,762,210,80,,0.07604562737642585,0.19961977186311788,0.59,0.27,0.9,0.44,0.7000000000000001
1003,Maharashtra,Pune,2020-04-28,1174,873,221,80,,0.06814310051107325,0.18824531516183987,0.56,0.22,0.84,0.38,0.64
1004,Maharashtra,Pune,2020-04-29,1192,863,244,85,,0.07130872483221476,0.20469798657718122,0.59,0.26,0.87,0.44,0.6900000000000001
1005,Maharashtra,Pune,2020-04-30,1248,912,248,88,,0.07051282051282051,0.1987179487179487,0.63,0.31,0.91,0.47000000000000003,0.72
1006,Maharashtra,Pune,2020-05-01,1248,901,248,99,,0.07932692307692307,0.1987179487179487,0.66,0.32,0.92,0.49,0.74
1007,Maharashtra,Pune,2020-05-02,1339,952,285,102,,0.07617625093353249,0.2128454070201643,1.0,0.68,1.26,0.84,1.08
1008,Maharashtra,Pune,2020-05-03,1396,951,339,106,,0.07593123209169055,0.24283667621776503,1.25,0.9500000000000001,1.5,1.09,1.32
1009,Maharashtra,Pune,2020-05-04,1396,951,339,106,,0.07593123209169055,0.24283667621776503,1.4000000000000001,1.12,1.6300000000000001,1.26,1.47
1010,Maharashtra,Pune,2020-05-05,2062,1518,425,119,,0.05771096023278371,0.2061105722599418,1.3900000000000001,1.1400000000000001,1.61,1.25,1.45
1011,Maharashtra,Pune,2020-05-06,2087,1437,528,122,,0.0584571154767609,0.25299472927647343,1.24,0.99,1.44,1.1,1.29
1012,Maharashtra,Pune,2020-05-07,2129,1412,588,129,,0.060591827148896195,0.27618600281822453,1.17,0.92,1.36,1.06,1.24
1013,Maharashtra,Pune,2020-05-08,2177,1368,670,139,,0.06384933394579696,0.30776297657326596,1.1300000000000001,0.89,1.32,1.01,1.19
1014,Maharashtra,Pune,2020-05-09,2225,1346,730,149,,0.06696629213483146,0.32808988764044944,1.08,0.84,1.27,0.9500000000000001,1.1300000000000001
1015,Maharashtra,Pune,2020-05-10,2679,1794,730,155,,0.05785740948114968,0.2724897349757372,1.21,0.98,1.4000000000000001,1.08,1.26
1016,Maharashtra,Pune,2020-05-11,2789,1545,1086,158,,0.05665112943707422,0.38938687701685193,1.23,1.01,1.42,1.12,1.29
1017,Maharashtra,Pune,2020-05-12,2937,1610,1163,164,,0.055839291794347976,0.39598229485869935,1.2,0.98,1.3800000000000001,1.08,1.25
1018,Maharashtra,Pune,2020-05-13,3161,1834,1163,164,,0.05188231572287251,0.36792154381524833,1.1500000000000001,0.92,1.32,1.02,1.19
1019,Maharashtra,Pune,2020-05-14,3314,1942,1197,175,,0.0528062764031382,0.3611949305974653,1.07,0.86,1.25,0.98,1.1400000000000001
1020,Maharashtra,Pune,2020-05-15,3481,1923,1377,181,,0.051996552714737146,0.3955759839126688,1.08,0.88,1.27,0.99,1.1500000000000001
1021,Maharashtra,Pune,2020-05-16,3647,2007,1452,188,,0.051549218535782836,0.3981354537976419,1.04,0.84,1.23,0.9500000000000001,1.11
1022,Maharashtra,Pune,2020-05-17,3821,2113,1511,197,,0.05155718398325046,0.39544621826746923,1.07,0.86,1.25,0.98,1.1400000000000001
1023,Maharashtra,Pune,2020-05-18,4071,2190,1676,205,,0.05035617784328175,0.4116924588553181,1.09,0.88,1.27,0.99,1.1500000000000001
1024,Maharashtra,Pune,2020-05-19,4071,2190,1676,205,,0.05035617784328175,0.4116924588553181,1.1400000000000001,0.93,1.32,1.04,1.2
1025,Maharashtra,Pune,2020-05-20,4477,2444,1807,226,,0.05048023229841412,0.4036184945275854,1.21,1.01,1.3900000000000001,1.1,1.26
1026,Maharashtra,Pune,2020-05-21,4665,2557,1874,234,,0.05016077170418006,0.40171489817792067,1.27,1.07,1.44,1.1500000000000001,1.31
1027,Maharashtra,Pune,2020-05-22,4993,2810,1940,243,,0.04866813538954536,0.3885439615461646,1.29,1.1,1.46,1.19,1.34
1028,Maharashtra,Pune,2020-05-23,5347,2916,2174,257,,0.048064335141200676,0.40658313072751073,1.31,1.12,1.47,1.2,1.35
1029,Maharashtra,Pune,2020-05-24,5682,2960,2459,263,,0.046286518831397394,0.4327701513551566,1.24,1.06,1.4000000000000001,1.1500000000000001,1.29
1030,Maharashtra,Pune,2020-05-25,5996,3263,2459,274,,0.0456971314209473,0.41010673782521684,1.19,1.0,1.34,1.1,1.24
1031,Maharashtra,Pune,2020-05-26,6335,3223,2830,282,,0.04451460142067877,0.44672454617206,1.08,0.88,1.22,0.98,1.12
1032,Maharashtra,Pune,2020-05-27,6614,3493,2830,291,,0.04399758088902329,0.4278802540066526,1.05,0.86,1.2,0.96,1.1
1033,Maharashtra,Pune,2020-05-28,6896,3353,3242,301,,0.04364849187935035,0.4701276102088167,0.98,0.8,1.1400000000000001,0.89,1.03
1034,Maharashtra,Pune,2020-05-29,6896,3353,3242,301,,0.04364849187935035,0.4701276102088167,1.0,0.8300000000000001,1.17,0.92,1.06
1035,Maharashtra,Pune,2020-05-30,7537,3658,3559,320,,0.0424572110919464,0.47220379461324136,1.0,0.8,1.1500000000000001,0.93,1.07
1036,Maharashtra,Pune,2020-05-31,7537,3658,3559,320,,0.0424572110919464,0.47220379461324136,1.02,0.8200000000000001,1.17,0.9,1.05
1037,Maharashtra,Pune,2020-06-01,8045,3914,3793,338,,0.042013673088875075,0.47147296457426974,1.03,0.8300000000000001,1.18,0.91,1.06
1038,Maharashtra,Pune,2020-06-02,8196,3531,4317,348,,0.0424597364568082,0.5267203513909224,1.04,0.84,1.19,0.96,1.1
1039,Maharashtra,Pune,2020-06-03,8463,3511,4585,367,,0.04336523691362401,0.5417700578990902,0.98,0.78,1.1300000000000001,0.9,1.04
1040,Maharashtra,Pune,2020-06-04,8825,3675,4774,376,,0.04260623229461756,0.5409631728045325,1.03,0.8300000000000001,1.18,0.92,1.07
